trial,msg_len,message_bits,digest_hex
886,69,110101110110101110110001011001111010011101000010110101001100100001001,1ca10c12d1830430a61c00031ad0960440dd2eb003174
887,84,010110101100100101000101100101100010011111001101001100011101011011100101000110011010,18a12e01816708b25906b05b06c23215519001c163115
888,73,0101110001100001101001011110100001110101011110100101101111100100100011100,0d136a0f414b12610e0141431161f60740a2003169066
889,71,10001101001111101110111000000011000101011000111011011100010100100011110,00700404a0260350e41160a61b12ad12754914800508c
890,106,0010000110000001100011000010111001001110111011001011010001000101111101100000111111110100000011111010100011,4571c102a04905a0d42a733806501d0230210d806505d
891,104,11001110100101011010101000101010100111010000110111010001111010111010111111001100111001010011111001000110,5f61342370c41e109c07501012901f07d033099017027
892,111,111000001001111100011110001000110000000100011010110110010111010101000111000100000001001101011101001110001011001,1341352161031261e50a11190770f120908e08707c0af
893,64,0101001011100011110100111000011010011110010101111010100001011111,2050911171960d115a29904f0b911e0c108502a206055
894,93,010001110111111111011100111101101010011001000101011000001111101001010110011101100010101101011,1c72970850d20800c30580eb2100300061ca2860df048
895,108,100101110100111101001001101100000000100100100101100110011000001100010110001000010000101110100011011011110011,03b1c22241410c211a01a07e11200823c2f4059018166
896,67,0011111010000001110101000000110101001111010101011011011000011110010,00a4b202e03602307104b0440c21a22ef10a1470211f1
897,64,0100001001101000110010101101111010111000011001111010110111110001,28c10029009507407d0ce1140360c40c500a2e40ae11a
898,106,1000000100000100100000000000100000001000110110111010000001100101010010010001000111100111100001111101100001,0bc06124c00c39c16a28c00710e00500d01e1bb16308e
899,88,0110101110101010101001111001010010000100001010001101111110111100010100001100000101101011,04a21222109124d27e0c10b30170b90170e404114b153
900,108,010010101011111000111101011100101001010110100001111111011101111010101010110000000110000101000110110100000000,0af09a1070ad1a60c60e91af1ac13a0b90ef1c118f019
901,125,00000110111001010101010011000110011111010010101000100101011011100010011011001111010011101000000110010110100100100101000011011,01f0900f504b11b06f0b828d0e01b30352c02310950eb
902,114,001011100011110000001001011101001101010110110011100110110111101010001001111101111011001100000001100101011101011010,02d07807208f05a0300cd0890042a11f613549a1ea020
903,109,0000101100001010001010000001111100111010100110101011001100001100001111001110011101100001011110000100010001101,23612610a10901507006d04307800309317267d03b01e
904,87,110110010011000111000001001011000111100011000100100110100110001010100011001001010001011,0ac33c0282f405d06c03a07c13a0e210d0eb0892cd00b
905,112,0101111011000101100011111111100111001001110100011010111111001101000101000111101110100011100100001100001000101100,2172010ea00c1d801f12212008a12f0d80fa0cf0a81ae
906,111,010010101010100010001010100111110101110000101000111111111010000101010100000111011010100101111111010100100001110,03c22b1f900509814920b0c90ba03808c08d19917e1bd
907,65,00011011000011000110111110111001111101000001000010110001111101110,1fc06c49e01919e10f09214c0fc08f0380570041620ce
908,102,000010111001000000111101100101011101010110011110100001011010010001000010010111100010001111111100110001,0b92650d01b121904419105b1020d209207c2320c7035
909,82,1111011010110000011100110100111000101000001101101000010110011011011000001101110111,39b23b01f0da11012806405212508d08a19a0a918e031
910,89,00110011101110110001111110010110111001010100000001001011111100110101001111001001110011011,03904b1ae0690740eb09b0d83920860202810bc2d4042
911,126,001101110101100101011000010111100101110000001011010100011000111000000010010100000001101011010100011111001100110111110110011001,09b1ef0c80dc1880800f20cb25008f03a08f29b1070bb
912,127,0110000100000111111000101110101111100110011000010100110000100111100101001010011110001100011000101110100011111111001000100101111,1ba1631e80aa07216d0d20a60db09c3bd07f03708d07b
913,96,010110101111110111101110000011000001001001010100110100100011111000001101011110011111110010100100,0880a91b90c616b32a0df18d04a0050741f70af07016c
914,113,11011010010011110101110000101001111101001010100001110010010000100101111111000110001101111000010101000110010111011,07c0cb0c92650dd26e06604518b229006216013125086
915,106,1100101011010101000111101110010010010101010101101111101000010010101101000001100111110100001010000101011110,0350a609c0290540c714e0280dd56d1d019a06309611d
916,74,01100101010001111000010001101011101000011001110010000001111101101110111100,0c91110cc03f0980861f60f410c0fc13a20e07700933a
917,70,1001100001100001111001000100101011011000101011010011010010110001100111,15005006920308814a03b2270220f103810d23d0252fe
918,115,0101111110110011100001001001010111000100100011100011110110000101001100001011010011001011101111011111100110010110100,07b0120581fd09329331a05707805806e0951ed09222e
919,102,111110111111101010111011011110000110100001011001000011100100000101010101100101111011100110110010101100,18027f0411f201f0a726a17b28c06403c0b803e08f069
920,64,1010100001101000000101110011010011100101011010111011010010101110,1410220191410a811200100512a2453b318b0072220a5
921,123,010111101110110100100000000111111010011110010010111101001010100001111111001101001000010100110101100111111010111100000001001,02f0070a409108814708d08d02904510c06701532f680
922,79,0100111000110000000111111110100111000000111011001100111010001111100000100110111,0a20970440910a200b08f04219642617340b048074076
923,105,111110100000000100110010100010110110000100100111101110011001110011001110001110001101001011111111011010010,0f409116410e12217b3161180a712607201d0e4070185
924,90,100001111100111001011001100001111100100011111100010110001110011010010011001000010010000110,0710c509f0211661980201b603b27101209e1ee2b5131
925,68,10010101001111111110000010111111011010111001110101101110010100111110,0d110004906e2d518212304f23500a02c0e300913131e
926,91,1100011110000100101100110000000101000101110111111101101011100001111110000011001100001101111,0a00e83cb0751300c002e19c08b0cd0cd0770631d71a2
927,92,10110000001011011111111111000000010000010100111100001011001110000100001111010101000001111001,07e0be3523790120301190860061ec0061b50f5145029
928,118,0101011001001011011110111101000010011000011001000010111001100011001110010000011010010100000001010110110100100010111100,0020c20581950c021e00a01b13617c0d02fd25e12803e
929,95,00000111010001110001111101111110000100100000001001111101000010011101111001011001011000110110001,4a30b70180ea00e0890e20c526a2790380b20780340e3
930,67,1111010010100101100010110011000001100000111110110011011011000001011,02214720602602612e0191931a10d003028d3390570a6
931,74,10111111000100001001001010011110010000101001110011011001010110000101011111,11706b0de08629a5000a100c17301e00406a0110b7204
932,116,01010101010001100100100110100101001111000111110110110010100110111010111101010001111000111101100000011111111110010101,33401c03819b06a09108709404e0ff093028551135030
933,65,01111101011101101001100101011010011100011100100111111101000001001,0c91470b707f13e08b0a72780fe2280120031560e6253
934,68,01110000010000110100111010110101000100001101011001101111111011100000,0f723712623f04109001e0b20530c010918400f07a399
935,122,01100110011100001100011001110111001100110110010001010010011001101000110101101010001111101000001111011010010010100001000010,0ac0f610531200c00f15604124112e09e0d91b01f4004
936,76,0110111100110111001110000101001011010000101011001100110001111100011000111010,0fa2651432271630c80d70fa0d90180760ac0c0140121
937,127,1100111001010111100010111101010110001110001000100011011000100100110010110001111110101010011011101101000011010010000000010100000,12a0dc0bc01323703c01e00e01900407021a33723a26d
938,114,100000110000110010011111100011011111000110001101100010001010011110001001111111010011001111110011010110100011000101,14519e0530050ae0e91530d007810b19d39815b01c0d5
939,67,1001111010001011110110000111101001101101001011001010100100110100010,28b12708a01804307b00022102c07024926e13b0641d5
940,79,0110011111000011110100101110110011001000011101011001000010010110111111111000010,23426715402413608e14b10c09c0471ce0b509f13908b
941,72,010101010000001000101010110010011011011100100111011000111011011000000010,4690a927c01707d01411e02709906604c1be1e1044151
942,76,1101010000101001100010000100100000101000001100000011101011110111011001111010,06606b2482ec09b0e102304325f0ec0df2e702b06b06c
943,119,01101011001010111100011111000100010100101000101100111101100101001001001010111101000100110111110100001100000011111001101,0230a106e06c3d655d00603907803f04d0b300b1b816d
944,128,00111101110010000111001001101110010011111001100101100110100000011100000001111110000001110111001001001000110001110100000110000001,0fa01606a0141d61f40220a40c30e905301512f681017
945,87,111110010100100010010011010100010000011011001101101011011000011101011010111000101101010,0151940981e703827a0ee05207e23f2850c610406506d
946,77,00100011111111111010011110100011101000000011001111010110111011100000000010001,1ad1093e90cd00d04105f0790270a309b35221106103d
947,92,00000101001000001000101100011100000000111111011010101110001111010000111010110111011100110111,0260e406a24e09500716917206e0ca2f929809714f00f
948,91,0001100000100010100010010000110010010110100000010100011101000110100010001001011101100101101,0ca45900902f22808d0d10303dc11600b11001602b099
949,128,01011101110100000001100010000101000101011101011101011010100101101011000011100111110010000010010101010010101110000100000010010111,1580d309d05817620100306d08c1eb0d425722c01f105
950,99,100001110110110101100111010010000001001010011000111110111011101100111110110001010111000001100101110,1080ee0990650b90ee0e822715005f16908936c0ea058
951,124,1010011011000001010010001111111011100001000101110011110101100101000010000010110001000001100010010011111100101100010010110111,13011013402e1131da1171af0d108e0a00aa11008126a
952,120,011010111110100110111111001001011011000110000011101111011100010011001111110100001011101010011101000110110100010000101000,1b004242d0d925606809406203c03c12f1dc10c0040b9
953,117,011111100010110011111100000011110000001000011101110111110100101000110011110111011000111110010010011010110000001101111,1250d701e4500df25403f0170280361510b714f10714b
954,102,101011011011110110011101110000101101111110011101110011000010101110001000000000010010100001001100100110,23806d1881f818a02704c00610510001d2d41850f2062
955,106,1001110001001100111101100011111111011111000100110011011100111010111010110110010100011110101001111000011000,01804e18e05e08b05b0492d324000a4040e40500371ee
956,106,1001100101011011011011111010011110111110101111111100101100110100000010100000011010100001111110010001011000,16a0340c606606451131b06e18c05300e0a407a0610c6
957,124,0111110001011000000001000011010011011011101101000110010110010110110011101011110100111011001111011001010100010101000001000110,0ce1b803d2b00a30c30ba080086039201419083068021
958,82,1011001100011101001100101110111101101110111001100111111000010111100011111001000001,0b12d51cd1781930ae24306508c1c20600f003c056015
959,67,1111001101001010101110101000111101011000010101110111110110100100001,0e904f00206600c01020313027f25a0b303a2c21f0090
960,112,1111101001100011010000001011101001100111011000110110111010011000011101010101010111010000011100110111000000000001,07f0b407c1a81fc1bf0250391c42ac0af07c053099202
961,109,0000100110011100111110011000000111111000011100001000100011111011010001100110011000101000101101110011101110110,0c200b01e1ec13d0060452ec03833e02a062396011104
962,66,011010100000001000001111001000100101100010010010000001001101110100,1260e604c04d0940a005c1990b12dc0664790da0180cd
963,98,10001000111100110110100110001001110000101100101010110010010110001110101011000011111010011001000110,1cd1e704200702c0a818d1f803b18e04810737d04e0c0
964,128,01010011111011011100111100111100100001010001100110000010101011100100000000000100001010111011001011000011111101010110000010011010,0c11a612a06c17001c1130f70672de1a902418f04d179
965,110,01011010111110010110101111111110000000111010110110100011110100110011100000010010010010001001000011101101001111,09e1f50930a60b208c1060ac18a0fc0aa22b1530b61d9
966,71,01010101010111001001101001010000011111001111011101101000001000111001011,0a802301608712c0220930ac1182751ae0a71062e7236
967,72,101001100101011110111101111110110001110101101101010101010111000010011000,3a21cc02b0df12306614810d1120d31021d205f062028
968,79,0000101101111110011100010111010101010110111110010010111100111001010110011100000,0b01210a60e901a22b0ef23604902f09c0891163aa0d0
969,114,101100110000001101100100001110000101100011011001110010110000011101110101011110111110001000000000100111011100110111,1b012007e29610d01d00a1c801a03c29e0d21041920bc
970,104,11001110000001001111010110111101100100001110011011010100001000000001001100000111101101111101111010010010,07005717e03b08b31c09f1860f70fc0863c109506307b
971,72,001110101010000101001110001111001100010101111101101101001111110000100000,24c06407219401c3560ff0441910bc13801227702b056
972,96,110100010010001011100111101110111010110110101110011000110101000101100110000100011110101111111000,11d36722023309306500108641100202c019066082062
973,120,000101101100011101000010001010010110000101000010001100101111100111110010110101011100101100111010011001100110100010110000,0c705b25c1b102c0060790301aa19b10109726004326d
974,95,11101010100110001100011100001111101000100001101100001101000000011100010101000101001101111000010,1041421ca01710723c07c02808f35303402d2690520ed
975,107,10110101001110000011110011100001000001111011101010111000111100110101110110000011110001010101001001110011010,39201400c00a0f310f0490381a203232d1ad0131041f3
976,106,0011101101100110001010000011101111001001100100100000101110101001000001010001000000111111110111010111100100,0180a20442570780683320a10700270c401522420c250
977,113,11100010001000110100001101011101000000011001001101010000000110010110100011101110101100110011010011011011101101101,14804203a0324351740451d70be2bd09a07106e0520f7
978,112,0110101011101000100010000011110110110001111010011111011101100101100100010110011000101000110001101010000111100010,1de0aa0bf1bf1580190ad00520b0900f818f0ba25509d
979,108,110000111000111001100001011000100110100010111010111111110111010010001100100101101010101101010100100101001011,06617624e15927a1310bb02401c0ab01e0eb0d712a21c
980,108,000000100111100000010110000001001011101010101100011110001111111111111111010100010001101000011110001110011011,17d10315739b2c40390010240781031041f308803b031
981,128,01111010011000110101100111111011000011011000000111111110100000111001100010110111100101100100000011101000110001110100110110100011,13107005106328f17e0511080f00ad1c300c1130ce2f1
982,76,0110010100001101100110111101011000000100100000010100101001011010110101000111,07226b0560f13250b00971ef0df0280d00d406a1700f5
983,68,01010110000110110000000100111011000110011010111100001111110011010010,0bb6690a10530842c600104404b1061650430df05d01d
984,69,100110011001001100111110111010101111011000001110100100100010001010101,0792dc0a419303b0650021c532a0181dd03a06f1e7059
985,90,000100001111111001011000100010000101100001000101000011101001000001000000101111110001001010,07a0bc1122b00ca1b70aa2850c619321601809b01301c
986,91,1100111000100101011100110011000100010010010001110000011100001111001011100110001010111000001,16303e0d704001b00505117c26014c01903b34418b285
987,106,0010101111000010001001110111010000011101000000011010001110101111011011010101000110111010000000101010011101,06e17d05032f05e1b500c06303300549d01b1f510901e
988,70,0111110101010111011101001100010110111100110001010000000110111001110111,14c1551850021c508605400a1b808b3e01670a2097066
989,122,10000001010110101000111000100101000100110101101000110001101110011000011011110111111000011110100010011100101101100001001001,03c00319511007e0db01a00e0ce41b02900f10d3cf198
990,79,0100001000111111100100101111111000011101100100000101011010110111011101001011110,0fc38712718106020f0460ec07b0c11590390ff138028
991,83,11000111111011101110101100111110101011101000000000101000110010110111011011110111011,10656405b2ae00a0330761270cd00f21a01a00d065129
992,66,001111001010100110101001010011010000101000000010011100001100000010,2170b409b25f16901830401d00c04c0b925c09f0c40c0
993,69,011111101100111010111100011110010100000001011001100001101110100101111,11b06115d00a28f2580de0f50a52a30a30060a3091137
994,74,00001000000100010011011110001101000010011101010101000100110011101101010000,03e0fd03b12306b1d618b05c0992330f81580371192ce
995,104,11001001100101111000010011001000010010000111001001110000110100001110011110100001110111010100011011100000,09600705c00c1160870592fe027079431314140089050
996,128,01101011001010001100100010100000000010110000001100111101011110000010010001001010100000000010010001011011100101101111011001011110,3382ca1330e60df16809d05500e0620972f405d04300a
997,80,11001001110001000101110100010110101001000100111001010010011001100001111111001110,04f1680610740042de0ee09f1e90840330165310b4062
998,75,000101000100110111101101000001010111100101111011101101000000111111001001001,08226807200e1500083342e92a40221380af01804e007
999,119,00000001001100000001101011101001100000101101101000101010100110011111100101000010011001101010100101100011010110101101000,0141bf3bf19710c0091f811f07402c09f00c02b1dd152
